RGI region,# total,ALASKA,ARCTICDEM,ASTER,AW3D30,COPDEM,DEM3,GIMP,MAPZEN,NASADEM,RAMP,REMA,SRTM,TANDEM
18-01: New Zealand,3537,--,--,100%,100%,100%,100%,--,100%,100%,--,--,100%,85%
