RGI region,# total,ALASKA,ARCTICDEM,ASTER,AW3D30,COPDEM30,COPDEM90,DEM3,GIMP,MAPZEN,NASADEM,RAMP,REMA,SRTM,TANDEM
05-01: Greenland Periphery,19306,--,95%,98%,71%,99%,99%,99%,100%,99%,--,--,--,--,99%
