RGI region,# total,ALASKA,ARCTICDEM,ASTER,AW3D30,COPDEM30,COPDEM90,DEM3,GIMP,MAPZEN,NASADEM,RAMP,REMA,SRTM,TANDEM
06-01: Iceland,568,--,97%,100%,27%,100%,100%,100%,--,100%,--,--,--,--,100%
